,block_id,first_digits,second_digits,third_digits,message,event_type,cerj
1118,blk_-2850385690817741700,081111,070541,20660,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1119,blk_-2850385690817741700,081111,070541,20675,INFO,dfs.DataNode$BlockReceiver:,Changing
1120,blk_-2850385690817741700,081111,070541,23097,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1121,blk_-2850385690817741700,081111,070541,23128,INFO,dfs.DataNode$BlockReceiver:,Changing
1122,blk_6224343649004202692,081111,070608,20546,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1123,blk_6224343649004202692,081111,070608,22969,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1124,blk_-6994808880344424033,081111,070639,22575,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1125,blk_-6994808880344424033,081111,070639,22575,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1126,blk_-6994808880344424033,081111,070639,22924,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1127,blk_-6994808880344424033,081111,070640,20570,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1128,blk_-6994808880344424033,081111,070640,20570,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1129,blk_-6994808880344424033,081111,070640,22723,INFO,dfs.DataNode$BlockReceiver:,Changing
1130,blk_-6994808880344424033,081111,070640,23077,INFO,dfs.DataNode$BlockReceiver:,Changing
1131,blk_-6363674043695218814,081111,070641,22586,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1132,blk_-6363674043695218814,081111,070641,22586,INFO,dfs.DataNode$BlockReceiver:,java.net.SocketTimeoutException:
1133,blk_7160764053931337311,081111,070703,22617,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1134,blk_7160764053931337311,081111,070704,22816,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1135,blk_7160764053931337311,081111,070707,22785,INFO,dfs.DataNode$BlockReceiver:,Changing
1136,blk_7160764053931337311,081111,070707,23038,INFO,dfs.DataNode$BlockReceiver:,Changing
1137,blk_7160764053931337311,081111,070711,20540,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1138,blk_7160764053931337311,081111,070711,20540,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1139,blk_377785190538046925,081111,070712,20562,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1140,blk_377785190538046925,081111,070712,22595,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1141,blk_377785190538046925,081111,070712,22900,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1142,blk_377785190538046925,081111,070712,23052,INFO,dfs.DataNode$BlockReceiver:,Changing
1143,blk_377785190538046925,081111,070713,22770,INFO,dfs.DataNode$BlockReceiver:,Changing
1144,blk_-6363674043695218814,081111,070748,22697,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1145,blk_-6363674043695218814,081111,070748,22885,INFO,dfs.DataNode$BlockReceiver:,Changing
1146,blk_-4723951162006187997,081111,070858,20580,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1147,blk_-4723951162006187997,081111,070858,22853,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1148,blk_-4723951162006187997,081111,070859,20679,INFO,dfs.DataNode$BlockReceiver:,Changing
1149,blk_-4723951162006187997,081111,070859,22486,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1150,blk_-4723951162006187997,081111,070859,22486,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1151,blk_-4723951162006187997,081111,070859,23036,INFO,dfs.DataNode$BlockReceiver:,Changing
1152,blk_8895996987918469659,081111,070949,20560,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1153,blk_8895996987918469659,081111,070949,20560,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1154,blk_8895996987918469659,081111,070949,20682,INFO,dfs.DataNode$BlockReceiver:,Changing
1155,blk_8895996987918469659,081111,070949,22717,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1156,blk_8895996987918469659,081111,070949,22717,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1157,blk_8895996987918469659,081111,070949,22838,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1158,blk_8895996987918469659,081111,070949,23084,INFO,dfs.DataNode$BlockReceiver:,Changing
1159,blk_8006271611835981128,081111,071006,22655,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1160,blk_8006271611835981128,081111,071006,22893,INFO,dfs.DataNode$BlockReceiver:,Changing
1161,blk_8006271611835981128,081111,071032,20534,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1162,blk_8006271611835981128,081111,071032,22415,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1163,blk_8006271611835981128,081111,071032,22415,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1164,blk_584730932939516842,081111,071051,22800,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1165,blk_584730932939516842,081111,071051,22800,INFO,dfs.DataNode$BlockReceiver:,java.net.SocketTimeoutException:
1166,blk_584730932939516842,081111,071052,22844,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1167,blk_584730932939516842,081111,071052,22844,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1168,blk_-6363674043695218814,081111,071110,20552,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1169,blk_-6363674043695218814,081111,071110,20552,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1170,blk_584730932939516842,081111,071119,20634,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1171,blk_7169347067596634974,081111,071159,22779,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1172,blk_7169347067596634974,081111,071159,22779,INFO,dfs.DataNode$BlockReceiver:,java.net.SocketTimeoutException:
1173,blk_7169347067596634974,081111,071216,20650,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1174,blk_7169347067596634974,081111,071216,22515,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1175,blk_2248202634986994229,081111,071236,22687,INFO,dfs.DataNode$BlockReceiver:,Receiving
1176,blk_2248202634986994229,081111,071236,22872,INFO,dfs.DataNode$BlockReceiver:,Receiving
1177,blk_2248202634986994229,081111,071236,22982,INFO,dfs.DataNode$BlockReceiver:,Receiving
1178,blk_-2448583810301041956,081111,071238,20596,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1179,blk_-2448583810301041956,081111,071238,20596,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1180,blk_-2448583810301041956,081111,071238,22885,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1181,blk_-2448583810301041956,081111,071238,22940,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1182,blk_-2448583810301041956,081111,071239,20690,INFO,dfs.DataNode$BlockReceiver:,Changing
1183,blk_-2448583810301041956,081111,071239,23140,INFO,dfs.DataNode$BlockReceiver:,Changing
1184,blk_-6555913231119963719,081111,071357,22979,INFO,dfs.DataNode$BlockReceiver:,Receiving
1185,blk_-6555913231119963719,081111,071357,23042,INFO,dfs.DataNode$BlockReceiver:,Receiving
1186,blk_-6555913231119963719,081111,071357,23303,INFO,dfs.DataNode$BlockReceiver:,Receiving
1187,blk_-8801298470977413699,081111,071449,22476,INFO,dfs.DataNode$BlockReceiver:,Receiving
1188,blk_-8801298470977413699,081111,071449,22677,INFO,dfs.DataNode$BlockReceiver:,Receiving
1189,blk_-8801298470977413699,081111,071449,22946,INFO,dfs.DataNode$BlockReceiver:,Receiving
1190,blk_7889040165706013403,081111,071450,22899,INFO,dfs.DataNode$BlockReceiver:,Receiving
1191,blk_7889040165706013403,081111,071450,23003,INFO,dfs.DataNode$BlockReceiver:,Receiving
1192,blk_7889040165706013403,081111,071450,23138,INFO,dfs.DataNode$BlockReceiver:,Receiving
1193,blk_5598279628020170467,081111,071502,22535,INFO,dfs.DataNode$BlockReceiver:,Receiving
1194,blk_5598279628020170467,081111,071502,22928,INFO,dfs.DataNode$BlockReceiver:,Receiving
1195,blk_5598279628020170467,081111,071502,23061,INFO,dfs.DataNode$BlockReceiver:,Receiving
1196,blk_-6363674043695218814,081111,071507,20678,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1197,blk_-6363674043695218814,081111,071508,22949,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1198,blk_2832388045942608634,081111,071603,20668,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1199,blk_2832388045942608634,081111,071603,20668,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1200,blk_2832388045942608634,081111,071603,22789,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1201,blk_2832388045942608634,081111,071603,22938,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1202,blk_2832388045942608634,081111,071605,20692,INFO,dfs.DataNode$BlockReceiver:,Changing
1203,blk_2832388045942608634,081111,071605,23163,INFO,dfs.DataNode$BlockReceiver:,Changing
1204,blk_-334529446448794252,081111,071609,22470,INFO,dfs.DataNode$BlockReceiver:,Receiving
1205,blk_-334529446448794252,081111,071609,23066,INFO,dfs.DataNode$BlockReceiver:,Receiving
1206,blk_-334529446448794252,081111,071609,23208,INFO,dfs.DataNode$BlockReceiver:,Receiving
1207,blk_-644449815674781039,081111,071622,20602,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
1208,blk_-644449815674781039,081111,071622,20694,INFO,dfs.DataNode$BlockReceiver:,Changing
1209,blk_-644449815674781039,081111,071622,22814,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1210,blk_-644449815674781039,081111,071622,22850,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1211,blk_-644449815674781039,081111,071622,23081,INFO,dfs.DataNode$BlockReceiver:,Changing
1212,blk_8006271611835981128,081111,071626,20681,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1213,blk_8006271611835981128,081111,071626,22899,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1214,blk_5663168927878637449,081111,071739,22697,INFO,dfs.DataNode$BlockReceiver:,Receiving
1215,blk_5663168927878637449,081111,071739,22812,INFO,dfs.DataNode$BlockReceiver:,Receiving
1216,blk_5663168927878637449,081111,071739,23196,INFO,dfs.DataNode$BlockReceiver:,Receiving
1217,blk_-2931106942067539697,081111,072050,22786,INFO,dfs.DataNode$BlockReceiver:,Receiving
1218,blk_-2931106942067539697,081111,072050,23142,INFO,dfs.DataNode$BlockReceiver:,Receiving
1219,blk_-2931106942067539697,081111,072050,23217,INFO,dfs.DataNode$BlockReceiver:,Receiving
1220,blk_-1213917719769410649,081111,072603,22708,INFO,dfs.DataNode$BlockReceiver:,Receiving
1221,blk_-1213917719769410649,081111,072603,22917,INFO,dfs.DataNode$BlockReceiver:,Receiving
1222,blk_-1213917719769410649,081111,072603,23274,INFO,dfs.DataNode$BlockReceiver:,Receiving
1223,blk_7334665610194699862,081111,072611,22996,INFO,dfs.DataNode$BlockReceiver:,Receiving
1224,blk_7334665610194699862,081111,072611,23212,INFO,dfs.DataNode$BlockReceiver:,Receiving
1225,blk_7334665610194699862,081111,072611,23262,INFO,dfs.DataNode$BlockReceiver:,Receiving
1226,blk_-4527077271126455075,081111,072736,23190,INFO,dfs.DataNode$BlockReceiver:,Receiving
1227,blk_-4527077271126455075,081111,072737,23032,INFO,dfs.DataNode$BlockReceiver:,Receiving
1228,blk_-4527077271126455075,081111,072737,23313,INFO,dfs.DataNode$BlockReceiver:,Receiving
1229,blk_5184071677319883243,081111,072842,23427,INFO,dfs.DataNode$BlockReceiver:,Receiving
1230,blk_5184071677319883243,081111,072842,23443,INFO,dfs.DataNode$BlockReceiver:,Receiving
1231,blk_5184071677319883243,081111,072843,23089,INFO,dfs.DataNode$BlockReceiver:,Receiving
1232,blk_-5883824946294288510,081111,073158,22079,INFO,dfs.DataNode$BlockReceiver:,Receiving
1233,blk_-5883824946294288510,081111,073158,23083,INFO,dfs.DataNode$BlockReceiver:,Receiving
1234,blk_-5883824946294288510,081111,073158,23237,INFO,dfs.DataNode$BlockReceiver:,Receiving
1235,blk_5930220203628854459,081111,073522,23051,INFO,dfs.DataNode$BlockReceiver:,Receiving
1236,blk_5930220203628854459,081111,073522,23302,INFO,dfs.DataNode$BlockReceiver:,Receiving
1237,blk_5930220203628854459,081111,073522,23347,INFO,dfs.DataNode$BlockReceiver:,Receiving
1238,blk_-4884641827963029466,081111,073604,23341,INFO,dfs.DataNode$BlockReceiver:,Receiving
1239,blk_-4884641827963029466,081111,073604,23387,INFO,dfs.DataNode$BlockReceiver:,Receiving
1240,blk_-4884641827963029466,081111,073604,23460,INFO,dfs.DataNode$BlockReceiver:,Receiving
1241,blk_2074427905298698331,081111,073655,23359,INFO,dfs.DataNode$BlockReceiver:,Receiving
1242,blk_2074427905298698331,081111,073656,23383,INFO,dfs.DataNode$BlockReceiver:,Receiving
1243,blk_2074427905298698331,081111,073656,23768,INFO,dfs.DataNode$BlockReceiver:,Receiving
1244,blk_3904552569093584971,081111,073743,23258,INFO,dfs.DataNode$BlockReceiver:,Receiving
1245,blk_3904552569093584971,081111,073743,23279,INFO,dfs.DataNode$BlockReceiver:,Receiving
1246,blk_3904552569093584971,081111,073743,23631,INFO,dfs.DataNode$BlockReceiver:,Receiving
1247,blk_9176263204797010146,081111,073825,23413,INFO,dfs.DataNode$BlockReceiver:,Changing
1248,blk_9176263204797010146,081111,073825,23432,INFO,dfs.DataNode$BlockReceiver:,Changing
1249,blk_6647747942787068087,081111,073835,23186,INFO,dfs.DataNode$BlockReceiver:,Changing
1250,blk_6647747942787068087,081111,073835,23410,INFO,dfs.DataNode$BlockReceiver:,Changing
1251,blk_9036192668962862099,081111,073838,23438,INFO,dfs.DataNode$BlockReceiver:,Receiving
1252,blk_9036192668962862099,081111,073840,23082,INFO,dfs.DataNode$BlockReceiver:,Receiving
1253,blk_9036192668962862099,081111,073840,23425,INFO,dfs.DataNode$BlockReceiver:,Receiving
1254,blk_-653035456983812021,081111,073843,23383,INFO,dfs.DataNode$BlockReceiver:,Receiving
1255,blk_-653035456983812021,081111,073843,23392,INFO,dfs.DataNode$BlockReceiver:,Receiving
1256,blk_-653035456983812021,081111,073843,23567,INFO,dfs.DataNode$BlockReceiver:,Receiving
1257,blk_7057985677710269394,081111,074258,23051,INFO,dfs.DataNode$BlockReceiver:,Receiving
1258,blk_7057985677710269394,081111,074258,23494,INFO,dfs.DataNode$BlockReceiver:,Receiving
1259,blk_7057985677710269394,081111,074258,23577,INFO,dfs.DataNode$BlockReceiver:,Receiving
1260,blk_6927779584286861697,081111,074720,20894,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1261,blk_6927779584286861697,081111,074720,23463,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1262,blk_6927779584286861697,081111,074720,23494,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1263,blk_-6261833220433936064,081111,074722,23172,INFO,dfs.DataNode$BlockReceiver:,Receiving
1264,blk_-6261833220433936064,081111,074722,23386,INFO,dfs.DataNode$BlockReceiver:,Receiving
1265,blk_-6261833220433936064,081111,074722,23749,INFO,dfs.DataNode$BlockReceiver:,Receiving
1266,blk_-3953750349537868389,081111,074859,23630,INFO,dfs.DataNode$BlockReceiver:,Receiving
1267,blk_-3953750349537868389,081111,074859,23684,INFO,dfs.DataNode$BlockReceiver:,Receiving
1268,blk_-3953750349537868389,081111,074859,23706,INFO,dfs.DataNode$BlockReceiver:,Receiving
1269,blk_2645908448713321825,081111,074956,23271,INFO,dfs.DataNode$BlockReceiver:,Receiving
1270,blk_2645908448713321825,081111,074956,23486,INFO,dfs.DataNode$BlockReceiver:,Receiving
1271,blk_2645908448713321825,081111,074956,24046,INFO,dfs.DataNode$BlockReceiver:,Receiving
1272,blk_186961030758231573,081111,075141,23476,INFO,dfs.DataNode$BlockReceiver:,Receiving
1273,blk_186961030758231573,081111,075141,23750,INFO,dfs.DataNode$BlockReceiver:,Receiving
1274,blk_186961030758231573,081111,075141,23818,INFO,dfs.DataNode$BlockReceiver:,Receiving
1275,blk_-8193009695519660866,081111,075225,23624,INFO,dfs.DataNode$BlockReceiver:,Receiving
1276,blk_-8193009695519660866,081111,075225,23672,INFO,dfs.DataNode$BlockReceiver:,Receiving
1277,blk_-8193009695519660866,081111,075225,23907,INFO,dfs.DataNode$BlockReceiver:,Receiving
1278,blk_6240152041114578756,081111,075234,23762,INFO,dfs.DataNode$BlockReceiver:,Receiving
1279,blk_6240152041114578756,081111,075234,23785,INFO,dfs.DataNode$BlockReceiver:,Receiving
1280,blk_6240152041114578756,081111,075234,23861,INFO,dfs.DataNode$BlockReceiver:,Receiving
1281,blk_7007952852712690494,081111,075345,23259,INFO,dfs.DataNode$BlockReceiver:,Receiving
1282,blk_7007952852712690494,081111,075345,23810,INFO,dfs.DataNode$BlockReceiver:,Receiving
1283,blk_7007952852712690494,081111,075345,23830,INFO,dfs.DataNode$BlockReceiver:,Receiving
1284,blk_5979252394024502779,081111,075357,23802,INFO,dfs.DataNode$BlockReceiver:,Receiving
1285,blk_5979252394024502779,081111,075357,23857,INFO,dfs.DataNode$BlockReceiver:,Receiving
1286,blk_5979252394024502779,081111,075357,23944,INFO,dfs.DataNode$BlockReceiver:,Receiving
1287,blk_-5933534293168955143,081111,075411,23662,INFO,dfs.DataNode$BlockReceiver:,Receiving
1288,blk_-5933534293168955143,081111,075411,23663,INFO,dfs.DataNode$BlockReceiver:,Receiving
1289,blk_-5933534293168955143,081111,075411,23693,INFO,dfs.DataNode$BlockReceiver:,Receiving
1290,blk_-8959326452791977863,081111,075441,23534,INFO,dfs.DataNode$BlockReceiver:,Receiving
1291,blk_-8959326452791977863,081111,075441,23564,INFO,dfs.DataNode$BlockReceiver:,Receiving
1292,blk_-8959326452791977863,081111,075441,23742,INFO,dfs.DataNode$BlockReceiver:,Receiving
1293,blk_-8338611834813524437,081111,080743,23666,INFO,dfs.DataNode$BlockReceiver:,Receiving
1294,blk_-8338611834813524437,081111,080743,24037,INFO,dfs.DataNode$BlockReceiver:,Receiving
1295,blk_-8338611834813524437,081111,080744,24063,INFO,dfs.DataNode$BlockReceiver:,Receiving
1296,blk_-3718792818389282407,081111,080753,23955,INFO,dfs.DataNode$BlockReceiver:,Receiving
1297,blk_-3718792818389282407,081111,080753,23964,INFO,dfs.DataNode$BlockReceiver:,Receiving
1298,blk_-3718792818389282407,081111,080753,24204,INFO,dfs.DataNode$BlockReceiver:,Receiving
1299,blk_-71112926449560974,081111,080807,23987,INFO,dfs.DataNode$BlockReceiver:,Receiving
1300,blk_-71112926449560974,081111,080807,24197,INFO,dfs.DataNode$BlockReceiver:,Receiving
1301,blk_-71112926449560974,081111,080807,24440,INFO,dfs.DataNode$BlockReceiver:,Receiving
1302,blk_-5995981677206308844,081111,080812,23825,INFO,dfs.DataNode$BlockReceiver:,Receiving
1303,blk_-5995981677206308844,081111,080812,23830,INFO,dfs.DataNode$BlockReceiver:,Receiving
1304,blk_-5995981677206308844,081111,080812,24164,INFO,dfs.DataNode$BlockReceiver:,Receiving
1305,blk_7381152960626506881,081111,080843,23969,INFO,dfs.DataNode$BlockReceiver:,Receiving
1306,blk_7381152960626506881,081111,080843,24033,INFO,dfs.DataNode$BlockReceiver:,Receiving
1307,blk_7381152960626506881,081111,080843,24167,INFO,dfs.DataNode$BlockReceiver:,Receiving
1308,blk_-5750295924373627661,081111,080856,23830,INFO,dfs.DataNode$BlockReceiver:,Receiving
1309,blk_-5750295924373627661,081111,080856,23971,INFO,dfs.DataNode$BlockReceiver:,Receiving
1310,blk_-5750295924373627661,081111,080856,24067,INFO,dfs.DataNode$BlockReceiver:,Receiving
1311,blk_-6401781476581893883,081111,080910,23578,INFO,dfs.DataNode$BlockReceiver:,Receiving
1312,blk_-6401781476581893883,081111,080910,23931,INFO,dfs.DataNode$BlockReceiver:,Receiving
1313,blk_-6401781476581893883,081111,080910,24137,INFO,dfs.DataNode$BlockReceiver:,Receiving
1314,blk_2735204420813474626,081111,080945,23627,INFO,dfs.DataNode$BlockReceiver:,Receiving
1315,blk_2735204420813474626,081111,080945,23837,INFO,dfs.DataNode$BlockReceiver:,Receiving
1316,blk_2735204420813474626,081111,080945,23981,INFO,dfs.DataNode$BlockReceiver:,Receiving
1317,blk_-6070933546767614715,081111,081000,23827,INFO,dfs.DataNode$BlockReceiver:,Receiving
1318,blk_-6070933546767614715,081111,081000,24002,INFO,dfs.DataNode$BlockReceiver:,Receiving
1319,blk_-6070933546767614715,081111,081000,24098,INFO,dfs.DataNode$BlockReceiver:,Receiving
1320,blk_41434135985318145,081111,081156,24118,INFO,dfs.DataNode$BlockReceiver:,Receiving
1321,blk_41434135985318145,081111,081156,24210,INFO,dfs.DataNode$BlockReceiver:,Receiving
1322,blk_41434135985318145,081111,081156,24289,INFO,dfs.DataNode$BlockReceiver:,Receiving
1323,blk_-7822947841728061477,081111,081718,24039,INFO,dfs.DataNode$BlockReceiver:,Receiving
1324,blk_4346458077880771804,081111,081718,24057,INFO,dfs.DataNode$BlockReceiver:,Receiving
1325,blk_-7822947841728061477,081111,081718,24086,INFO,dfs.DataNode$BlockReceiver:,Receiving
1326,blk_4346458077880771804,081111,081718,24210,INFO,dfs.DataNode$BlockReceiver:,Receiving
1327,blk_-7822947841728061477,081111,081718,24238,INFO,dfs.DataNode$BlockReceiver:,Receiving
1328,blk_4346458077880771804,081111,081718,24322,INFO,dfs.DataNode$BlockReceiver:,Receiving
1329,blk_3680829765468634447,081111,081922,24203,INFO,dfs.DataNode$BlockReceiver:,Receiving
1330,blk_3680829765468634447,081111,081922,24247,INFO,dfs.DataNode$BlockReceiver:,Receiving
1331,blk_3680829765468634447,081111,081922,24427,INFO,dfs.DataNode$BlockReceiver:,Receiving
1332,blk_1186541281926863677,081111,082035,23823,INFO,dfs.DataNode$BlockReceiver:,Receiving
1333,blk_1186541281926863677,081111,082035,24155,INFO,dfs.DataNode$BlockReceiver:,Receiving
1334,blk_1186541281926863677,081111,082035,24391,INFO,dfs.DataNode$BlockReceiver:,Receiving
1335,blk_7556612940268005685,081111,082045,24203,INFO,dfs.DataNode$BlockReceiver:,Receiving
1336,blk_7556612940268005685,081111,082046,23827,INFO,dfs.DataNode$BlockReceiver:,Receiving
1337,blk_7556612940268005685,081111,082046,24151,INFO,dfs.DataNode$BlockReceiver:,Receiving
1338,blk_-112289607579117045,081111,082151,24163,INFO,dfs.DataNode$BlockReceiver:,Receiving
1339,blk_-112289607579117045,081111,082151,24245,INFO,dfs.DataNode$BlockReceiver:,Receiving
1340,blk_-112289607579117045,081111,082151,24310,INFO,dfs.DataNode$BlockReceiver:,Receiving
1341,blk_-9099079476027444205,081111,083011,24458,INFO,dfs.DataNode$BlockReceiver:,Receiving
1342,blk_-9099079476027444205,081111,083011,24478,INFO,dfs.DataNode$BlockReceiver:,Receiving
1343,blk_-9099079476027444205,081111,083011,24491,INFO,dfs.DataNode$BlockReceiver:,Receiving
1344,blk_-8126550789376888302,081111,083029,24264,INFO,dfs.DataNode$BlockReceiver:,Receiving
1345,blk_-8126550789376888302,081111,083029,24408,INFO,dfs.DataNode$BlockReceiver:,Receiving
1346,blk_-8126550789376888302,081111,083029,24497,INFO,dfs.DataNode$BlockReceiver:,Receiving
1347,blk_2674471354810383426,081111,083032,24404,INFO,dfs.DataNode$BlockReceiver:,Receiving
1348,blk_2674471354810383426,081111,083032,24530,INFO,dfs.DataNode$BlockReceiver:,Receiving
1349,blk_2674471354810383426,081111,083032,24549,INFO,dfs.DataNode$BlockReceiver:,Receiving
1350,blk_-492394028092417377,081111,083051,24647,INFO,dfs.DataNode$BlockReceiver:,Receiving
1351,blk_-492394028092417377,081111,083051,24699,INFO,dfs.DataNode$BlockReceiver:,Receiving
1352,blk_-492394028092417377,081111,083051,24913,INFO,dfs.DataNode$BlockReceiver:,Receiving
1353,blk_4452302811939076137,081111,083131,24266,INFO,dfs.DataNode$BlockReceiver:,Receiving
1354,blk_4452302811939076137,081111,083131,24316,INFO,dfs.DataNode$BlockReceiver:,Receiving
1355,blk_4452302811939076137,081111,083131,24483,INFO,dfs.DataNode$BlockReceiver:,Receiving
1356,blk_-6853581748194020297,081111,083155,24058,INFO,dfs.DataNode$BlockReceiver:,Receiving
1357,blk_-5503058376982036818,081111,083155,24443,INFO,dfs.DataNode$BlockReceiver:,Receiving
1358,blk_-6853581748194020297,081111,083155,24569,INFO,dfs.DataNode$BlockReceiver:,Receiving
1359,blk_-5503058376982036818,081111,083155,24570,INFO,dfs.DataNode$BlockReceiver:,Receiving
1360,blk_-6853581748194020297,081111,083155,24664,INFO,dfs.DataNode$BlockReceiver:,Receiving
1361,blk_-5503058376982036818,081111,083155,24690,INFO,dfs.DataNode$BlockReceiver:,Receiving
1362,blk_2450946616099234310,081111,083204,24119,INFO,dfs.DataNode$BlockReceiver:,Receiving
1363,blk_2450946616099234310,081111,083204,24556,INFO,dfs.DataNode$BlockReceiver:,Receiving
1364,blk_2450946616099234310,081111,083204,24631,INFO,dfs.DataNode$BlockReceiver:,Receiving
1365,blk_-5206671025622834332,081111,083214,24298,INFO,dfs.DataNode$BlockReceiver:,Receiving
1366,blk_-5206671025622834332,081111,083214,24416,INFO,dfs.DataNode$BlockReceiver:,Receiving
1367,blk_-5206671025622834332,081111,083214,24534,INFO,dfs.DataNode$BlockReceiver:,Receiving
1368,blk_8895902915186477154,081111,083216,24322,INFO,dfs.DataNode$BlockReceiver:,Receiving
1369,blk_8895902915186477154,081111,083216,24436,INFO,dfs.DataNode$BlockReceiver:,Receiving
1370,blk_8895902915186477154,081111,083216,24506,INFO,dfs.DataNode$BlockReceiver:,Receiving
1371,blk_4901005298856926939,081111,083241,24426,INFO,dfs.DataNode$BlockReceiver:,Receiving
1372,blk_4901005298856926939,081111,083241,24625,INFO,dfs.DataNode$BlockReceiver:,Receiving
1373,blk_4901005298856926939,081111,083241,24689,INFO,dfs.DataNode$BlockReceiver:,Receiving
1374,blk_8353804423194015535,081111,083255,24324,INFO,dfs.DataNode$BlockReceiver:,Receiving
1375,blk_8353804423194015535,081111,083255,24483,INFO,dfs.DataNode$BlockReceiver:,Receiving
1376,blk_8353804423194015535,081111,083255,24724,INFO,dfs.DataNode$BlockReceiver:,Receiving
1377,blk_-9096517887581867876,081111,083303,24523,INFO,dfs.DataNode$BlockReceiver:,Receiving
1378,blk_-9096517887581867876,081111,083303,24541,INFO,dfs.DataNode$BlockReceiver:,Receiving
1379,blk_-9096517887581867876,081111,083303,24648,INFO,dfs.DataNode$BlockReceiver:,Receiving
1380,blk_7805571399984177042,081111,083651,24570,INFO,dfs.DataNode$BlockReceiver:,Receiving
1381,blk_7805571399984177042,081111,083651,24686,INFO,dfs.DataNode$BlockReceiver:,Receiving
1382,blk_7805571399984177042,081111,083651,25005,INFO,dfs.DataNode$BlockReceiver:,Receiving
1383,blk_-2340664961289820535,081111,084046,24407,INFO,dfs.DataNode$BlockReceiver:,Receiving
1384,blk_-2340664961289820535,081111,084046,24488,INFO,dfs.DataNode$BlockReceiver:,Receiving
1385,blk_-2340664961289820535,081111,084046,24663,INFO,dfs.DataNode$BlockReceiver:,Receiving
1386,blk_5430913863803682938,081111,084057,24573,INFO,dfs.DataNode$BlockReceiver:,Receiving
1387,blk_5430913863803682938,081111,084057,24849,INFO,dfs.DataNode$BlockReceiver:,Receiving
1388,blk_5430913863803682938,081111,084057,24906,INFO,dfs.DataNode$BlockReceiver:,Receiving
