,block_id,first_digits,second_digits,third_digits,message,event_type,trans_fail
283,blk_-7670939467680792135,081110,104258,9279,INFO,dfs.DataNode$DataTransfer:,Transmitted
284,blk_4916561514357667309,081110,104300,9018,INFO,dfs.DataNode$DataTransfer:,Transmitted
285,blk_8787388248503834040,081110,104300,9200,INFO,dfs.DataNode$DataTransfer:,Transmitted
286,blk_-2675163805205524967,081110,104304,8915,INFO,dfs.DataNode$DataTransfer:,Transmitted
287,blk_7575828717739675442,081110,104306,9123,INFO,dfs.DataNode$DataTransfer:,Transmitted
288,blk_1654611257590636641,081110,104310,9084,INFO,dfs.DataNode$DataTransfer:,Transmitted
289,blk_-8091346122819943050,081110,104316,9361,INFO,dfs.DataNode$DataTransfer:,Transmitted
290,blk_-4941871010319492056,081110,104317,9161,INFO,dfs.DataNode$DataTransfer:,Transmitted
291,blk_-7635108772895064960,081110,104318,8918,INFO,dfs.DataNode$DataTransfer:,Transmitted
292,blk_2884813675120864357,081110,104318,8982,INFO,dfs.DataNode$DataTransfer:,Transmitted
293,blk_-3521450904285938307,081110,104318,9027,INFO,dfs.DataNode$DataTransfer:,Transmitted
294,blk_8894334107354324777,081110,104320,9215,INFO,dfs.DataNode$DataTransfer:,Transmitted
295,blk_-2391694906915833098,081110,104322,9166,INFO,dfs.DataNode$DataTransfer:,Transmitted
296,blk_6708487134185141736,081110,104323,9186,INFO,dfs.DataNode$DataTransfer:,Transmitted
297,blk_-822509159822329451,081110,104324,8979,INFO,dfs.DataNode$DataTransfer:,Transmitted
298,blk_-3413337557594928444,081110,104324,9369,INFO,dfs.DataNode$DataTransfer:,Transmitted
299,blk_-1877795964140566716,081110,104325,9265,INFO,dfs.DataNode$DataTransfer:,Transmitted
300,blk_-834345443043054152,081110,104328,9216,INFO,dfs.DataNode$DataTransfer:,Transmitted
301,blk_945842064773478209,081110,104330,9138,INFO,dfs.DataNode$DataTransfer:,Transmitted
302,blk_-5295146217632899635,081110,104332,9284,INFO,dfs.DataNode$DataTransfer:,Transmitted
303,blk_6925510618189532245,081110,104333,9030,INFO,dfs.DataNode$DataTransfer:,Transmitted
304,blk_-7338845516787764198,081110,104334,9067,INFO,dfs.DataNode$DataTransfer:,Transmitted
305,blk_-1292779714385604878,081110,104334,9146,WARN,dfs.DataNode$DataTransfer:,Failed
306,blk_2158956783647075201,081110,104335,9210,INFO,dfs.DataNode$DataTransfer:,Transmitted
307,blk_6145549793313661352,081110,104335,9217,INFO,dfs.DataNode$DataTransfer:,Transmitted
308,blk_3456203377844364472,081110,104337,9200,INFO,dfs.DataNode$DataTransfer:,Transmitted
309,blk_-2525342517951739093,081110,104338,9020,INFO,dfs.DataNode$DataTransfer:,Transmitted
310,blk_2725068044394370502,081110,104340,9252,INFO,dfs.DataNode$DataTransfer:,Transmitted
311,blk_8399486770364614250,081110,104341,9367,INFO,dfs.DataNode$DataTransfer:,Transmitted
312,blk_7334970159751736433,081110,104343,8984,INFO,dfs.DataNode$DataTransfer:,Transmitted
313,blk_1288900975920979519,081110,104343,9137,INFO,dfs.DataNode$DataTransfer:,Transmitted
314,blk_-3548550939092147723,081110,104346,8999,INFO,dfs.DataNode$DataTransfer:,Transmitted
315,blk_-1276466269556026958,081110,104346,9246,INFO,dfs.DataNode$DataTransfer:,Transmitted
316,blk_-8400755635923691597,081110,104347,9138,INFO,dfs.DataNode$DataTransfer:,Transmitted
317,blk_-1344726170709691296,081110,104347,9287,INFO,dfs.DataNode$DataTransfer:,Transmitted
318,blk_7002081970774525473,081110,104351,8895,INFO,dfs.DataNode$DataTransfer:,Transmitted
319,blk_307873766972496113,081110,104351,9072,INFO,dfs.DataNode$DataTransfer:,Transmitted
320,blk_-2565130857684426419,081110,104355,9333,INFO,dfs.DataNode$DataTransfer:,Transmitted
321,blk_4852823742314207964,081110,104356,9155,INFO,dfs.DataNode$DataTransfer:,Transmitted
322,blk_-9174489212567093311,081110,104356,9283,INFO,dfs.DataNode$DataTransfer:,Transmitted
323,blk_-2654069438438085446,081110,104400,9241,INFO,dfs.DataNode$DataTransfer:,Transmitted
324,blk_106964048081855373,081110,104401,9307,INFO,dfs.DataNode$DataTransfer:,Transmitted
325,blk_8557779918081539564,081110,104403,9195,INFO,dfs.DataNode$DataTransfer:,Transmitted
326,blk_4624850699562504714,081110,104403,9243,INFO,dfs.DataNode$DataTransfer:,Transmitted
327,blk_5902940968432121053,081110,104405,9258,INFO,dfs.DataNode$DataTransfer:,Transmitted
328,blk_7149239389719847653,081110,104405,9276,INFO,dfs.DataNode$DataTransfer:,Transmitted
329,blk_4761258598349613019,081110,104407,9096,INFO,dfs.DataNode$DataTransfer:,Transmitted
330,blk_8698381943396479640,081110,104407,9112,INFO,dfs.DataNode$DataTransfer:,Transmitted
331,blk_-5583570275201930346,081110,104408,9050,INFO,dfs.DataNode$DataTransfer:,Transmitted
332,blk_9003644053871783214,081110,104408,9392,INFO,dfs.DataNode$DataTransfer:,Transmitted
333,blk_-4034227974316905164,081110,104409,8937,INFO,dfs.DataNode$DataTransfer:,Transmitted
334,blk_7349156971447325170,081110,104410,9232,INFO,dfs.DataNode$DataTransfer:,Transmitted
335,blk_7235938446696055800,081110,104413,9240,INFO,dfs.DataNode$DataTransfer:,Transmitted
336,blk_6796902348231285911,081110,104414,9346,INFO,dfs.DataNode$DataTransfer:,Transmitted
337,blk_-7613719536635591982,081110,104415,9228,INFO,dfs.DataNode$DataTransfer:,Transmitted
338,blk_5921169183768686750,081110,104416,9334,INFO,dfs.DataNode$DataTransfer:,Transmitted
339,blk_-1312106211691875318,081110,104417,9111,INFO,dfs.DataNode$DataTransfer:,Transmitted
340,blk_2167152809957302014,081110,104417,9311,INFO,dfs.DataNode$DataTransfer:,Transmitted
341,blk_-6719340187083078780,081110,104419,9126,INFO,dfs.DataNode$DataTransfer:,Transmitted
342,blk_5027598550182010059,081110,104420,9140,INFO,dfs.DataNode$DataTransfer:,Transmitted
343,blk_3978067691161400308,081110,104421,9053,INFO,dfs.DataNode$DataTransfer:,Transmitted
344,blk_-96470350245144502,081110,104422,9145,INFO,dfs.DataNode$DataTransfer:,Transmitted
345,blk_2570325950588699071,081110,104423,8948,INFO,dfs.DataNode$DataTransfer:,Transmitted
346,blk_-839166472695831412,081110,104423,9286,INFO,dfs.DataNode$DataTransfer:,Transmitted
347,blk_-1730368564810727136,081110,104429,9235,INFO,dfs.DataNode$DataTransfer:,Transmitted
348,blk_3789176478077302113,081110,104430,9031,INFO,dfs.DataNode$DataTransfer:,Transmitted
349,blk_5485386081173395027,081110,104430,9179,INFO,dfs.DataNode$DataTransfer:,Transmitted
350,blk_7774469051084782952,081110,104430,9317,INFO,dfs.DataNode$DataTransfer:,Transmitted
351,blk_-6000421301253993990,081110,104432,9300,INFO,dfs.DataNode$DataTransfer:,Transmitted
352,blk_2639118266840985977,081110,104434,9112,INFO,dfs.DataNode$DataTransfer:,Transmitted
353,blk_-6341853320884792737,081110,104434,9162,INFO,dfs.DataNode$DataTransfer:,Transmitted
354,blk_3487908375791389255,081110,104437,9143,INFO,dfs.DataNode$DataTransfer:,Transmitted
355,blk_-8817763954741188291,081110,104438,9184,INFO,dfs.DataNode$DataTransfer:,Transmitted
356,blk_-6893890244704904932,081110,104439,9131,INFO,dfs.DataNode$DataTransfer:,Transmitted
357,blk_-4483015661955200094,081110,104440,9028,INFO,dfs.DataNode$DataTransfer:,Transmitted
358,blk_5799871869036460690,081110,104443,9163,INFO,dfs.DataNode$DataTransfer:,Transmitted
359,blk_-4384289893227442599,081110,104443,9164,INFO,dfs.DataNode$DataTransfer:,Transmitted
360,blk_6656921730278789549,081110,104445,8932,INFO,dfs.DataNode$DataTransfer:,Transmitted
361,blk_5325958780456624529,081110,104445,9086,INFO,dfs.DataNode$DataTransfer:,Transmitted
362,blk_-5535709489067953010,081110,104446,8759,INFO,dfs.DataNode$DataTransfer:,Transmitted
363,blk_-7636759294512904134,081110,104447,9273,INFO,dfs.DataNode$DataTransfer:,Transmitted
364,blk_2146952812256915336,081110,104448,9100,INFO,dfs.DataNode$DataTransfer:,Transmitted
365,blk_1534491036450539277,081110,104448,9240,INFO,dfs.DataNode$DataTransfer:,Transmitted
366,blk_3900001933500140138,081110,104449,9254,INFO,dfs.DataNode$DataTransfer:,Transmitted
367,blk_7636508458938611983,081110,104451,9343,INFO,dfs.DataNode$DataTransfer:,Transmitted
368,blk_-8632488927959646482,081110,104452,9190,INFO,dfs.DataNode$DataTransfer:,Transmitted
369,blk_-3530301067936445915,081110,104452,9300,INFO,dfs.DataNode$DataTransfer:,Transmitted
370,blk_6150043606336896402,081110,104453,9153,INFO,dfs.DataNode$DataTransfer:,Transmitted
371,blk_-6597256551322449820,081110,104454,9160,INFO,dfs.DataNode$DataTransfer:,Transmitted
372,blk_3570750915105748881,081110,104455,9131,INFO,dfs.DataNode$DataTransfer:,Transmitted
373,blk_7221246348217161430,081110,104456,8951,INFO,dfs.DataNode$DataTransfer:,Transmitted
374,blk_1710336430336568240,081110,104457,9407,INFO,dfs.DataNode$DataTransfer:,Transmitted
375,blk_5511857923217309655,081110,104458,9231,INFO,dfs.DataNode$DataTransfer:,Transmitted
376,blk_-7177169719287432601,081110,104500,9013,INFO,dfs.DataNode$DataTransfer:,Transmitted
377,blk_-1049393539517890917,081110,104501,9192,INFO,dfs.DataNode$DataTransfer:,Transmitted
378,blk_-7480387174428595459,081110,104501,9297,INFO,dfs.DataNode$DataTransfer:,Transmitted
379,blk_6940475814906087277,081110,104502,9060,INFO,dfs.DataNode$DataTransfer:,Transmitted
380,blk_5308570086872133219,081110,104502,9283,INFO,dfs.DataNode$DataTransfer:,Transmitted
381,blk_2577662441422816060,081110,104502,9333,INFO,dfs.DataNode$DataTransfer:,Transmitted
382,blk_6324339204739206323,081110,104503,9059,INFO,dfs.DataNode$DataTransfer:,Transmitted
383,blk_-8590003046192319107,081110,104504,9389,INFO,dfs.DataNode$DataTransfer:,Transmitted
384,blk_4681655290076483069,081110,104505,9212,INFO,dfs.DataNode$DataTransfer:,Transmitted
385,blk_-9158839064141039502,081110,104506,9116,INFO,dfs.DataNode$DataTransfer:,Transmitted
386,blk_8207318386620197032,081110,104506,9153,INFO,dfs.DataNode$DataTransfer:,Transmitted
387,blk_4286651941190704328,081110,104506,9205,INFO,dfs.DataNode$DataTransfer:,Transmitted
388,blk_-1674706904979309223,081110,104507,9311,INFO,dfs.DataNode$DataTransfer:,Transmitted
389,blk_6240826200198017098,081110,104508,9059,INFO,dfs.DataNode$DataTransfer:,Transmitted
390,blk_-9002682006327942177,081110,104508,9097,INFO,dfs.DataNode$DataTransfer:,Transmitted
391,blk_9152930894135904311,081110,104508,9223,INFO,dfs.DataNode$DataTransfer:,Transmitted
392,blk_769664146071557667,081110,104508,9224,INFO,dfs.DataNode$DataTransfer:,Transmitted
393,blk_1219994281523020956,081110,104509,9105,INFO,dfs.DataNode$DataTransfer:,Transmitted
394,blk_7494519010608676458,081110,104509,9154,INFO,dfs.DataNode$DataTransfer:,Transmitted
395,blk_3317063583709266878,081110,104510,9050,INFO,dfs.DataNode$DataTransfer:,Transmitted
396,blk_-7640892331498869161,081110,104511,9144,INFO,dfs.DataNode$DataTransfer:,Transmitted
397,blk_-6913065807306712341,081110,104511,9277,INFO,dfs.DataNode$DataTransfer:,Transmitted
398,blk_-2992790455961928197,081110,104511,9278,INFO,dfs.DataNode$DataTransfer:,Transmitted
399,blk_-7286797545316311290,081110,104512,9149,INFO,dfs.DataNode$DataTransfer:,Transmitted
400,blk_-9122894905694991646,081110,104512,9170,INFO,dfs.DataNode$DataTransfer:,Transmitted
401,blk_-8178334713387015260,081110,104513,9091,INFO,dfs.DataNode$DataTransfer:,Transmitted
402,blk_4270828413110071858,081110,104514,9168,INFO,dfs.DataNode$DataTransfer:,Transmitted
403,blk_2983443260453445860,081110,104516,9310,INFO,dfs.DataNode$DataTransfer:,Transmitted
404,blk_246663829294330577,081110,104518,8980,INFO,dfs.DataNode$DataTransfer:,Transmitted
405,blk_5963008994422029005,081110,104518,9138,INFO,dfs.DataNode$DataTransfer:,Transmitted
406,blk_-4766159235599770128,081110,104519,9089,INFO,dfs.DataNode$DataTransfer:,Transmitted
407,blk_859655297051247607,081110,104519,9295,INFO,dfs.DataNode$DataTransfer:,Transmitted
408,blk_-7589455913151939728,081110,104519,9306,INFO,dfs.DataNode$DataTransfer:,Transmitted
409,blk_6174121265803915640,081110,104520,9172,INFO,dfs.DataNode$DataTransfer:,Transmitted
410,blk_5499529204266915324,081110,104520,9272,INFO,dfs.DataNode$DataTransfer:,Transmitted
411,blk_2743928369522963660,081110,104520,9369,INFO,dfs.DataNode$DataTransfer:,Transmitted
412,blk_9122720022222323339,081110,104521,8931,WARN,dfs.DataNode$DataTransfer:,Failed
413,blk_8170425582713356870,081110,104521,9156,INFO,dfs.DataNode$DataTransfer:,Transmitted
414,blk_-9156790754752134682,081110,104521,9329,INFO,dfs.DataNode$DataTransfer:,Transmitted
415,blk_4404047268080853484,081110,104523,9090,INFO,dfs.DataNode$DataTransfer:,Transmitted
416,blk_5662286138876005236,081110,104525,9254,INFO,dfs.DataNode$DataTransfer:,Transmitted
417,blk_-9101203741883272594,081110,104527,9002,INFO,dfs.DataNode$DataTransfer:,Transmitted
418,blk_7059217000082872268,081110,104528,8980,INFO,dfs.DataNode$DataTransfer:,Transmitted
419,blk_7407241228407030840,081110,104529,9140,INFO,dfs.DataNode$DataTransfer:,Transmitted
420,blk_859668537217019080,081110,104529,9226,INFO,dfs.DataNode$DataTransfer:,Transmitted
421,blk_9183021610703626034,081110,104529,9235,INFO,dfs.DataNode$DataTransfer:,Transmitted
422,blk_-3126063062706017167,081110,104529,9307,INFO,dfs.DataNode$DataTransfer:,Transmitted
423,blk_-4667588663597275722,081110,104529,9443,INFO,dfs.DataNode$DataTransfer:,Transmitted
424,blk_330362365968770999,081110,104530,9311,INFO,dfs.DataNode$DataTransfer:,Transmitted
425,blk_4472485688782201763,081110,104531,9051,INFO,dfs.DataNode$DataTransfer:,Transmitted
426,blk_-3786266988990725597,081110,104531,9290,INFO,dfs.DataNode$DataTransfer:,Transmitted
427,blk_5312323032884198942,081110,104532,9338,INFO,dfs.DataNode$DataTransfer:,Transmitted
428,blk_-8184577140386133791,081110,104533,9108,INFO,dfs.DataNode$DataTransfer:,Transmitted
429,blk_8332836013426864517,081110,104533,9177,INFO,dfs.DataNode$DataTransfer:,Transmitted
430,blk_-3402760499772682003,081110,104533,9342,INFO,dfs.DataNode$DataTransfer:,Transmitted
431,blk_5102500677452846868,081110,104534,9003,INFO,dfs.DataNode$DataTransfer:,Transmitted
432,blk_-7339366098659539925,081110,104535,9236,INFO,dfs.DataNode$DataTransfer:,Transmitted
433,blk_-124688922795231579,081110,104535,9293,INFO,dfs.DataNode$DataTransfer:,Transmitted
434,blk_663191886440936258,081110,104535,9310,INFO,dfs.DataNode$DataTransfer:,Transmitted
435,blk_-4824699030744830846,081110,104536,9179,INFO,dfs.DataNode$DataTransfer:,Transmitted
436,blk_6844499063576363008,081110,104536,9208,INFO,dfs.DataNode$DataTransfer:,Transmitted
437,blk_7876283144316561176,081110,104536,9285,INFO,dfs.DataNode$DataTransfer:,Transmitted
438,blk_-5472261376855329208,081110,104537,8924,INFO,dfs.DataNode$DataTransfer:,Transmitted
439,blk_8279718426300515504,081110,104537,9261,INFO,dfs.DataNode$DataTransfer:,Transmitted
440,blk_9020904150613095948,081110,104540,9186,INFO,dfs.DataNode$DataTransfer:,Transmitted
441,blk_3494673187609737788,081110,104541,8971,INFO,dfs.DataNode$DataTransfer:,Transmitted
442,blk_-3879534836870203183,081110,104541,9184,INFO,dfs.DataNode$DataTransfer:,Transmitted
443,blk_-3734253576594717561,081110,104541,9254,INFO,dfs.DataNode$DataTransfer:,Transmitted
444,blk_6316254586739099569,081110,104542,9251,INFO,dfs.DataNode$DataTransfer:,Transmitted
445,blk_3790030192985372013,081110,104542,9328,INFO,dfs.DataNode$DataTransfer:,Transmitted
446,blk_1562752253949986525,081110,104543,8989,INFO,dfs.DataNode$DataTransfer:,Transmitted
447,blk_4621155940276908828,081110,104543,9140,INFO,dfs.DataNode$DataTransfer:,Transmitted
448,blk_4344613908503346582,081110,104543,9153,INFO,dfs.DataNode$DataTransfer:,Transmitted
449,blk_4429969052446721511,081110,104543,9258,INFO,dfs.DataNode$DataTransfer:,Transmitted
450,blk_80673455707142181,081110,104543,9316,INFO,dfs.DataNode$DataTransfer:,Transmitted
451,blk_-7543623263925790036,081110,104544,9031,INFO,dfs.DataNode$DataTransfer:,Transmitted
452,blk_-3369374304863932377,081110,104544,9037,INFO,dfs.DataNode$DataTransfer:,Transmitted
453,blk_2316306390693545086,081110,104544,9053,INFO,dfs.DataNode$DataTransfer:,Transmitted
454,blk_-9219221774234028612,081110,104544,9239,INFO,dfs.DataNode$DataTransfer:,Transmitted
455,blk_-6387529468525877724,081110,104544,9267,INFO,dfs.DataNode$DataTransfer:,Transmitted
456,blk_-2495720615185633357,081110,104544,9296,INFO,dfs.DataNode$DataTransfer:,Transmitted
457,blk_1704235708973385934,081110,104545,9271,INFO,dfs.DataNode$DataTransfer:,Transmitted
458,blk_1436474901703202928,081110,104545,9386,INFO,dfs.DataNode$DataTransfer:,Transmitted
459,blk_-2955048739489515794,081110,104546,9134,INFO,dfs.DataNode$DataTransfer:,Transmitted
460,blk_-5163676636433289233,081110,104546,9226,INFO,dfs.DataNode$DataTransfer:,Transmitted
461,blk_-7131875376508635841,081110,104547,9151,INFO,dfs.DataNode$DataTransfer:,Transmitted
462,blk_-8786451566978056302,081110,104547,9155,INFO,dfs.DataNode$DataTransfer:,Transmitted
463,blk_8690111168385984177,081110,104547,9326,INFO,dfs.DataNode$DataTransfer:,Transmitted
464,blk_9148685705154305448,081110,104548,9129,INFO,dfs.DataNode$DataTransfer:,Transmitted
465,blk_-1374105571361447432,081110,104549,9135,INFO,dfs.DataNode$DataTransfer:,Transmitted
466,blk_-6108988464398509549,081110,104550,8965,INFO,dfs.DataNode$DataTransfer:,Transmitted
467,blk_-5626179808591363057,081110,104551,9268,INFO,dfs.DataNode$DataTransfer:,Transmitted
468,blk_3311461718180475343,081110,104552,9165,WARN,dfs.DataNode$DataTransfer:,Failed
469,blk_670384005796125504,081110,104552,9408,INFO,dfs.DataNode$DataTransfer:,Transmitted
470,blk_-3922613636663916930,081110,104553,9177,INFO,dfs.DataNode$DataTransfer:,Transmitted
471,blk_-3821945020684937805,081110,104553,9204,INFO,dfs.DataNode$DataTransfer:,Transmitted
472,blk_-6002421649066659845,081110,104553,9248,INFO,dfs.DataNode$DataTransfer:,Transmitted
473,blk_-5846737189599356777,081110,104554,9207,INFO,dfs.DataNode$DataTransfer:,Transmitted
474,blk_-599877196026389752,081110,104554,9226,INFO,dfs.DataNode$DataTransfer:,Transmitted
475,blk_-1829749650577955789,081110,104555,9208,INFO,dfs.DataNode$DataTransfer:,Transmitted
476,blk_-5004869757941088388,081110,104556,9361,INFO,dfs.DataNode$DataTransfer:,Transmitted
477,blk_-5727850177555687571,081110,104557,9357,INFO,dfs.DataNode$DataTransfer:,Transmitted
478,blk_-3483184970751164993,081110,104557,9405,INFO,dfs.DataNode$DataTransfer:,Transmitted
479,blk_-3134800990340558479,081110,104558,9207,INFO,dfs.DataNode$DataTransfer:,Transmitted
480,blk_871806248291870245,081110,104558,9236,INFO,dfs.DataNode$DataTransfer:,Transmitted
481,blk_-7262842791736125362,081110,104559,9237,INFO,dfs.DataNode$DataTransfer:,Transmitted
482,blk_-342780367796472196,081110,104600,9070,INFO,dfs.DataNode$DataTransfer:,Transmitted
483,blk_-4570781544367650630,081110,104601,9174,INFO,dfs.DataNode$DataTransfer:,Transmitted
484,blk_543187071972768197,081110,104601,9286,INFO,dfs.DataNode$DataTransfer:,Transmitted
485,blk_-2054500390166800366,081110,104602,9156,INFO,dfs.DataNode$DataTransfer:,Transmitted
486,blk_302291967122973257,081110,104603,8864,INFO,dfs.DataNode$DataTransfer:,Transmitted
487,blk_2357868004461298724,081110,104603,9249,INFO,dfs.DataNode$DataTransfer:,Transmitted
488,blk_-2447005583092276996,081110,104603,9268,INFO,dfs.DataNode$DataTransfer:,Transmitted
489,blk_-2886062433726007951,081110,104605,8941,INFO,dfs.DataNode$DataTransfer:,Transmitted
490,blk_-2529925264550086872,081110,104606,9202,INFO,dfs.DataNode$DataTransfer:,Transmitted
491,blk_-9033851894136788216,081110,104606,9242,INFO,dfs.DataNode$DataTransfer:,Transmitted
492,blk_-455919513488701791,081110,104606,9474,INFO,dfs.DataNode$DataTransfer:,Transmitted
493,blk_-7380901744009094490,081110,104607,9254,INFO,dfs.DataNode$DataTransfer:,Transmitted
