,block_id,first_digits,second_digits,third_digits,message,event_type
394,blk_-7131875376508635841,081110,104440,18,INFO,dfs.DataNode:
395,blk_5511857923217309655,081110,104440,19,INFO,dfs.DataNode:
396,blk_-8632488927959646482,081110,104440,19,INFO,dfs.DataNode:
397,blk_6324339204739206323,081110,104442,19,INFO,dfs.DataNode:
398,blk_6940475814906087277,081110,104442,19,INFO,dfs.DataNode:
399,blk_-6597256551322449820,081110,104446,18,INFO,dfs.DataNode:
400,blk_9152930894135904311,081110,104446,19,INFO,dfs.DataNode:
401,blk_-9219221774234028612,081110,104448,19,INFO,dfs.DataNode:
402,blk_7636508458938611983,081110,104448,19,INFO,dfs.DataNode:
403,blk_-9002682006327942177,081110,104449,19,INFO,dfs.DataNode:
404,blk_859655297051247607,081110,104449,19,INFO,dfs.DataNode:
405,blk_2983443260453445860,081110,104450,19,INFO,dfs.DataNode:
406,blk_5308570086872133219,081110,104451,19,INFO,dfs.DataNode:
407,blk_-9122894905694991646,081110,104452,19,INFO,dfs.DataNode:
408,blk_2577662441422816060,081110,104452,19,INFO,dfs.DataNode:
409,blk_-1674706904979309223,081110,104452,19,INFO,dfs.DataNode:
410,blk_-2992790455961928197,081110,104455,19,INFO,dfs.DataNode:
411,blk_-9156790754752134682,081110,104458,19,INFO,dfs.DataNode:
412,blk_9183021610703626034,081110,104459,18,INFO,dfs.DataNode:
413,blk_6240826200198017098,081110,104501,18,INFO,dfs.DataNode:
414,blk_6174121265803915640,081110,104501,19,INFO,dfs.DataNode:
415,blk_-7640892331498869161,081110,104501,19,INFO,dfs.DataNode:
416,blk_-1049393539517890917,081110,104501,19,INFO,dfs.DataNode:
417,blk_-3126063062706017167,081110,104501,19,INFO,dfs.DataNode:
418,blk_-7589455913151939728,081110,104501,19,INFO,dfs.DataNode:
419,blk_4404047268080853484,081110,104501,19,INFO,dfs.DataNode:
420,blk_-3786266988990725597,081110,104502,18,INFO,dfs.DataNode:
421,blk_-4570781544367650630,081110,104502,19,INFO,dfs.DataNode:
422,blk_9148685705154305448,081110,104502,19,INFO,dfs.DataNode:
423,blk_246663829294330577,081110,104502,19,INFO,dfs.DataNode:
424,blk_-8534754439051441594,081110,104502,19,INFO,dfs.DataNode:
425,blk_-4766159235599770128,081110,104502,19,INFO,dfs.DataNode:
426,blk_5662286138876005236,081110,104503,18,INFO,dfs.DataNode:
427,blk_-5472261376855329208,081110,104504,19,INFO,dfs.DataNode:
428,blk_4352573207451730829,081110,104505,19,INFO,dfs.DataNode:
429,blk_5102500677452846868,081110,104506,19,INFO,dfs.DataNode:
430,blk_-9101203741883272594,081110,104506,19,INFO,dfs.DataNode:
431,blk_-3369374304863932377,081110,104506,19,INFO,dfs.DataNode:
432,blk_2743928369522963660,081110,104509,19,INFO,dfs.DataNode:
433,blk_9020904150613095948,081110,104511,18,INFO,dfs.DataNode:
434,blk_-2529925264550086872,081110,104514,19,INFO,dfs.DataNode:
435,blk_-2955048739489515794,081110,104514,19,INFO,dfs.DataNode:
436,blk_7407241228407030840,081110,104515,19,INFO,dfs.DataNode:
437,blk_670384005796125504,081110,104516,19,INFO,dfs.DataNode:
438,blk_-124688922795231579,081110,104516,19,INFO,dfs.DataNode:
439,blk_-7339366098659539925,081110,104517,19,INFO,dfs.DataNode:
440,blk_-2495720615185633357,081110,104517,19,INFO,dfs.DataNode:
441,blk_2985365862905780397,081110,104517,19,INFO,dfs.DataNode:
442,blk_-3402760499772682003,081110,104517,19,INFO,dfs.DataNode:
443,blk_4429969052446721511,081110,104517,19,INFO,dfs.DataNode:
444,blk_-4667588663597275722,081110,104517,19,INFO,dfs.DataNode:
445,blk_-8786451566978056302,081110,104517,19,INFO,dfs.DataNode:
446,blk_7059217000082872268,081110,104517,19,INFO,dfs.DataNode:
447,blk_6316254586739099569,081110,104517,19,INFO,dfs.DataNode:
448,blk_8279718426300515504,081110,104517,19,INFO,dfs.DataNode:
449,blk_-1587103702052638140,081110,104517,19,INFO,dfs.DataNode:
450,blk_-342780367796472196,081110,104518,18,INFO,dfs.DataNode:
451,blk_-7543623263925790036,081110,104518,19,INFO,dfs.DataNode:
452,blk_4621155940276908828,081110,104518,19,INFO,dfs.DataNode:
453,blk_4344613908503346582,081110,104518,19,INFO,dfs.DataNode:
454,blk_-3734253576594717561,081110,104519,19,INFO,dfs.DataNode:
455,blk_-4824699030744830846,081110,104519,19,INFO,dfs.DataNode:
456,blk_-8184577140386133791,081110,104519,19,INFO,dfs.DataNode:
457,blk_1436474901703202928,081110,104519,19,INFO,dfs.DataNode:
458,blk_7876283144316561176,081110,104519,19,INFO,dfs.DataNode:
459,blk_5312323032884198942,081110,104519,19,INFO,dfs.DataNode:
460,blk_5499529204266915324,081110,104519,19,INFO,dfs.DataNode:
461,blk_8332836013426864517,081110,104520,19,INFO,dfs.DataNode:
462,blk_859668537217019080,081110,104520,19,INFO,dfs.DataNode:
463,blk_80673455707142181,081110,104520,19,INFO,dfs.DataNode:
464,blk_2316306390693545086,081110,104520,19,INFO,dfs.DataNode:
465,blk_-5626179808591363057,081110,104520,19,INFO,dfs.DataNode:
466,blk_-6387529468525877724,081110,104520,19,INFO,dfs.DataNode:
467,blk_9122720022222323339,081110,104520,19,INFO,dfs.DataNode:
468,blk_3790030192985372013,081110,104520,19,INFO,dfs.DataNode:
469,blk_-3879534836870203183,081110,104520,19,INFO,dfs.DataNode:
470,blk_-455919513488701791,081110,104521,19,INFO,dfs.DataNode:
471,blk_6844499063576363008,081110,104521,19,INFO,dfs.DataNode:
472,blk_1562752253949986525,081110,104521,19,INFO,dfs.DataNode:
473,blk_330362365968770999,081110,104522,19,INFO,dfs.DataNode:
474,blk_663191886440936258,081110,104522,19,INFO,dfs.DataNode:
475,blk_-1829749650577955789,081110,104527,19,INFO,dfs.DataNode:
476,blk_-5846737189599356777,081110,104527,19,INFO,dfs.DataNode:
477,blk_1704235708973385934,081110,104528,19,INFO,dfs.DataNode:
478,blk_-6108988464398509549,081110,104529,19,INFO,dfs.DataNode:
479,blk_-1374105571361447432,081110,104529,19,INFO,dfs.DataNode:
480,blk_-5004869757941088388,081110,104530,19,INFO,dfs.DataNode:
481,blk_2897892500649029418,081110,104532,19,INFO,dfs.DataNode:
482,blk_-3483184970751164993,081110,104533,19,INFO,dfs.DataNode:
483,blk_2553597453124688413,081110,104534,19,INFO,dfs.DataNode:
484,blk_-7951761398751154549,081110,104535,19,INFO,dfs.DataNode:
485,blk_3791979416969151948,081110,104536,19,INFO,dfs.DataNode:
486,blk_7187090537053434798,081110,104536,19,INFO,dfs.DataNode:
487,blk_-5727850177555687571,081110,104538,19,INFO,dfs.DataNode:
488,blk_-4854139322601119774,081110,104538,19,INFO,dfs.DataNode:
489,blk_-3821945020684937805,081110,104541,18,INFO,dfs.DataNode:
490,blk_-3922613636663916930,081110,104541,18,INFO,dfs.DataNode:
491,blk_3494673187609737788,081110,104541,19,INFO,dfs.DataNode:
492,blk_-2886062433726007951,081110,104543,19,INFO,dfs.DataNode:
493,blk_-8036113604580417247,081110,104543,19,INFO,dfs.DataNode:
494,blk_2357868004461298724,081110,104543,19,INFO,dfs.DataNode:
495,blk_-6002421649066659845,081110,104543,19,INFO,dfs.DataNode:
496,blk_543187071972768197,081110,104544,19,INFO,dfs.DataNode:
497,blk_152768544543939676,081110,104544,19,INFO,dfs.DataNode:
498,blk_8255830627861805759,081110,104545,19,INFO,dfs.DataNode:
499,blk_-5163676636433289233,081110,104545,19,INFO,dfs.DataNode:
500,blk_-6350590369376434718,081110,104545,19,INFO,dfs.DataNode:
501,blk_2178929917074703325,081110,104547,19,INFO,dfs.DataNode:
502,blk_8690111168385984177,081110,104547,19,INFO,dfs.DataNode:
503,blk_-3134800990340558479,081110,104547,19,INFO,dfs.DataNode:
504,blk_-2897756829986813650,081110,104547,19,INFO,dfs.DataNode:
505,blk_-8684598455431240867,081110,104547,19,INFO,dfs.DataNode:
506,blk_-7262842791736125362,081110,104548,19,INFO,dfs.DataNode:
507,blk_302291967122973257,081110,104548,19,INFO,dfs.DataNode:
508,blk_-2447005583092276996,081110,104548,19,INFO,dfs.DataNode:
509,blk_-2054500390166800366,081110,104549,18,INFO,dfs.DataNode:
510,blk_3311461718180475343,081110,104551,19,INFO,dfs.DataNode:
511,blk_7772665900908029993,081110,104552,19,INFO,dfs.DataNode:
512,blk_-9134333392518302881,081110,104553,19,INFO,dfs.DataNode:
513,blk_-599877196026389752,081110,104553,19,INFO,dfs.DataNode:
514,blk_4249584056820975077,081110,104554,19,INFO,dfs.DataNode:
515,blk_-934131032052865815,081110,104555,18,INFO,dfs.DataNode:
516,blk_-7672706959511718605,081110,104555,19,INFO,dfs.DataNode:
517,blk_-7380901744009094490,081110,104555,19,INFO,dfs.DataNode:
518,blk_-6844137418834770091,081110,104556,19,INFO,dfs.DataNode:
519,blk_-3961279861405391995,081110,104557,18,INFO,dfs.DataNode:
520,blk_-9033851894136788216,081110,104557,19,INFO,dfs.DataNode:
521,blk_2669309072593253870,081110,104601,19,INFO,dfs.DataNode:
522,blk_-5966861501708083020,081110,104601,19,INFO,dfs.DataNode:
523,blk_3628884547512717347,081110,104603,19,INFO,dfs.DataNode:
524,blk_2604571517303365272,081110,104606,19,INFO,dfs.DataNode:
525,blk_-5687177543871577991,081110,104606,19,INFO,dfs.DataNode:
526,blk_8203008819447290324,081110,104608,19,INFO,dfs.DataNode:
527,blk_-4523319474451920944,081110,104609,19,INFO,dfs.DataNode:
528,blk_-8544341398794587272,081110,104609,19,INFO,dfs.DataNode:
529,blk_3611561719050808766,081110,104610,19,INFO,dfs.DataNode:
530,blk_-8820954568171057585,081110,104611,19,INFO,dfs.DataNode:
531,blk_8880076370881176208,081110,104611,19,INFO,dfs.DataNode:
532,blk_1338353874920031462,081110,104612,19,INFO,dfs.DataNode:
533,blk_7651009953016899335,081110,104613,19,INFO,dfs.DataNode:
534,blk_2773678078530480677,081110,104620,19,INFO,dfs.DataNode:
535,blk_-3367098329083550725,081110,104621,19,INFO,dfs.DataNode:
536,blk_6357994656528980096,081110,104623,18,INFO,dfs.DataNode:
537,blk_3861031900099743767,081110,104625,19,INFO,dfs.DataNode:
538,blk_-6361282240170786242,081110,104630,19,INFO,dfs.DataNode:
539,blk_7799574046086121742,081110,104634,19,INFO,dfs.DataNode:
540,blk_8595305244359949362,081110,104635,19,INFO,dfs.DataNode:
541,blk_-6290074745823717352,081110,104636,19,INFO,dfs.DataNode:
542,blk_6307556160203690416,081110,104636,19,INFO,dfs.DataNode:
543,blk_2320477498691097561,081110,104637,18,INFO,dfs.DataNode:
544,blk_-5605983133897142441,081110,104642,19,INFO,dfs.DataNode:
545,blk_-8356640976087556977,081110,104642,19,INFO,dfs.DataNode:
546,blk_-6740241711634840127,081110,104644,19,INFO,dfs.DataNode:
547,blk_6180570355861203029,081110,104646,18,INFO,dfs.DataNode:
548,blk_5263438019777051251,081110,104649,19,INFO,dfs.DataNode:
549,blk_8814519257118570248,081110,104654,19,INFO,dfs.DataNode:
550,blk_2324472002316974185,081110,104656,19,INFO,dfs.DataNode:
551,blk_-6390745727898169799,081110,104701,19,INFO,dfs.DataNode:
552,blk_4578507653182406410,081110,104703,19,INFO,dfs.DataNode:
553,blk_-1536733793604799409,081110,104715,19,INFO,dfs.DataNode:
554,blk_5830002951863453191,081110,104721,19,INFO,dfs.DataNode:
555,blk_-3463325598216471400,081110,104725,19,INFO,dfs.DataNode:
556,blk_9187317312273890726,081110,104726,19,INFO,dfs.DataNode:
557,blk_9022495020731189329,081110,104727,19,INFO,dfs.DataNode:
558,blk_-5364910179511236464,081110,104727,19,INFO,dfs.DataNode:
559,blk_-6853187259454676254,081110,104728,19,INFO,dfs.DataNode:
560,blk_-2597109910152355769,081110,104728,19,INFO,dfs.DataNode:
561,blk_-7007110947671974311,081110,104731,19,INFO,dfs.DataNode:
562,blk_5698368956687969461,081110,104732,18,INFO,dfs.DataNode:
563,blk_-7410294927380908652,081110,104732,19,INFO,dfs.DataNode:
564,blk_8824666674803543321,081110,104733,19,INFO,dfs.DataNode:
565,blk_-7967645196066806356,081110,104739,19,INFO,dfs.DataNode:
566,blk_8883421841578607942,081110,104739,19,INFO,dfs.DataNode:
567,blk_1655717928141047236,081110,104757,19,INFO,dfs.DataNode:
568,blk_-5732948319240737429,081110,104802,19,INFO,dfs.DataNode:
569,blk_2635333553210773726,081110,104803,19,INFO,dfs.DataNode:
570,blk_-6426343385106696974,081110,104808,19,INFO,dfs.DataNode:
571,blk_-8880272913356331728,081110,104809,19,INFO,dfs.DataNode:
572,blk_-5941394313059121789,081110,104818,19,INFO,dfs.DataNode:
573,blk_-4067514056050504706,081110,104824,19,INFO,dfs.DataNode:
574,blk_-1122563289773001724,081110,104826,19,INFO,dfs.DataNode:
575,blk_-5872776768533179307,081110,104826,19,INFO,dfs.DataNode:
576,blk_-701924257856071885,081110,104826,19,INFO,dfs.DataNode:
577,blk_-4075075609450140245,081110,104846,19,INFO,dfs.DataNode:
578,blk_5667969852795481744,081110,104851,19,INFO,dfs.DataNode:
579,blk_-1040881767751886276,081110,104852,19,INFO,dfs.DataNode:
580,blk_-5350236565898119622,081110,104853,18,INFO,dfs.DataNode:
581,blk_5453381360022687374,081110,104853,18,INFO,dfs.DataNode:
582,blk_3106435892687202750,081110,104853,19,INFO,dfs.DataNode:
583,blk_8273738018961161449,081110,104853,19,INFO,dfs.DataNode:
584,blk_-4762445710213858314,081110,104854,18,INFO,dfs.DataNode:
585,blk_-4802929775654406944,081110,104855,19,INFO,dfs.DataNode:
586,blk_-8510456226636258897,081110,104855,19,INFO,dfs.DataNode:
587,blk_247146588948104337,081110,104855,19,INFO,dfs.DataNode:
588,blk_-4704314579310470217,081110,104855,19,INFO,dfs.DataNode:
589,blk_4199888984911130388,081110,104856,19,INFO,dfs.DataNode:
590,blk_-6216910833330798978,081110,104857,19,INFO,dfs.DataNode:
591,blk_6013167881473036479,081110,104900,19,INFO,dfs.DataNode:
592,blk_8133939776207978471,081110,104901,19,INFO,dfs.DataNode:
593,blk_5284983637277941966,081110,104901,19,INFO,dfs.DataNode:
594,blk_1007606047385213599,081110,104903,19,INFO,dfs.DataNode:
595,blk_943866610587436,081110,104903,19,INFO,dfs.DataNode:
596,blk_-1797465095805496411,081110,104904,19,INFO,dfs.DataNode:
597,blk_-3907230373958118054,081110,104914,19,INFO,dfs.DataNode:
598,blk_-3522262870293230149,081110,104926,19,INFO,dfs.DataNode:
599,blk_-2832711951451802691,081110,104929,19,INFO,dfs.DataNode:
600,blk_8356197230001974031,081110,104935,19,INFO,dfs.DataNode:
601,blk_-5057834626410636236,081110,104941,19,INFO,dfs.DataNode:
602,blk_7324488976584151236,081110,104942,19,INFO,dfs.DataNode:
603,blk_803065027839971613,081110,104944,19,INFO,dfs.DataNode:
604,blk_8166543537433262180,081110,105000,19,INFO,dfs.DataNode:
605,blk_-3003901101460530615,081110,105000,19,INFO,dfs.DataNode:
606,blk_-3171112530907549948,081110,105002,19,INFO,dfs.DataNode:
607,blk_-1790776470721503725,081110,105003,19,INFO,dfs.DataNode:
608,blk_-2177183134413689576,081110,105016,19,INFO,dfs.DataNode:
609,blk_-1471172609803136882,081110,105022,19,INFO,dfs.DataNode:
610,blk_-641932049883247595,081110,105024,19,INFO,dfs.DataNode:
611,blk_8379543712678291246,081110,105038,18,INFO,dfs.DataNode:
612,blk_680637664680174372,081110,105038,19,INFO,dfs.DataNode:
613,blk_4764123633640988916,081110,105039,19,INFO,dfs.DataNode:
614,blk_4297130052470608629,081110,105039,19,INFO,dfs.DataNode:
615,blk_1402720201198389232,081110,105040,18,INFO,dfs.DataNode:
616,blk_8877627695479728149,081110,105041,19,INFO,dfs.DataNode:
617,blk_-578975758681481904,081110,105041,19,INFO,dfs.DataNode:
618,blk_9041161116640344650,081110,105042,19,INFO,dfs.DataNode:
619,blk_8560608233454069101,081110,105049,19,INFO,dfs.DataNode:
620,blk_153084339477229127,081110,105052,19,INFO,dfs.DataNode:
621,blk_8398984411303750669,081110,105059,19,INFO,dfs.DataNode:
622,blk_8645832982630892964,081110,105102,19,INFO,dfs.DataNode:
623,blk_7153672151513529038,081110,105118,19,INFO,dfs.DataNode:
624,blk_5211893634579866894,081110,105121,19,INFO,dfs.DataNode:
625,blk_-5680831938026678689,081110,105125,19,INFO,dfs.DataNode:
626,blk_-3641865308891645066,081110,105128,19,INFO,dfs.DataNode:
627,blk_855345798466393331,081110,105128,19,INFO,dfs.DataNode:
628,blk_3778232642917876181,081110,105144,18,INFO,dfs.DataNode:
629,blk_-3565027727316252241,081110,105202,19,INFO,dfs.DataNode:
630,blk_-5973714341357657668,081110,105211,18,INFO,dfs.DataNode:
631,blk_7636925956443522777,081110,105211,19,INFO,dfs.DataNode:
632,blk_-8997346229725395892,081110,105212,19,INFO,dfs.DataNode:
633,blk_873731665256121880,081110,105213,19,INFO,dfs.DataNode:
634,blk_-5449254532899699442,081110,105219,19,INFO,dfs.DataNode:
635,blk_-8167449067546836032,081110,105243,19,INFO,dfs.DataNode:
636,blk_-8399249839666255711,081110,105247,19,INFO,dfs.DataNode:
637,blk_-3620184007985069403,081110,105247,19,INFO,dfs.DataNode:
638,blk_8331039915283648054,081110,105248,19,INFO,dfs.DataNode:
639,blk_-7579971068403718867,081110,105248,19,INFO,dfs.DataNode:
640,blk_-101482901886772364,081110,105249,19,INFO,dfs.DataNode:
641,blk_-5668062838997453173,081110,105249,19,INFO,dfs.DataNode:
642,blk_6509947647509591814,081110,105249,19,INFO,dfs.DataNode:
643,blk_-7269629076852288650,081110,105250,18,INFO,dfs.DataNode:
644,blk_-2379172928444977611,081110,105250,19,INFO,dfs.DataNode:
645,blk_3192474683044553552,081110,105250,19,INFO,dfs.DataNode:
646,blk_-5619133773070773453,081110,105250,19,INFO,dfs.DataNode:
647,blk_-3190678729032779327,081110,105254,19,INFO,dfs.DataNode:
648,blk_-5361615560337590259,081110,105301,19,INFO,dfs.DataNode:
649,blk_-535348994676043969,081110,105302,19,INFO,dfs.DataNode:
650,blk_886048529914142779,081110,105307,19,INFO,dfs.DataNode:
651,blk_-8515794472727519875,081110,105307,19,INFO,dfs.DataNode:
652,blk_-1074455583801031054,081110,105307,19,INFO,dfs.DataNode:
653,blk_3662382203901704060,081110,105321,18,INFO,dfs.DataNode:
654,blk_3295737872515632884,081110,105321,19,INFO,dfs.DataNode:
655,blk_3273676435918684072,081110,105321,19,INFO,dfs.DataNode:
656,blk_-6474543604026437248,081110,105321,19,INFO,dfs.DataNode:
657,blk_6336045037045767814,081110,105321,19,INFO,dfs.DataNode:
658,blk_-7840481890253357733,081110,105321,19,INFO,dfs.DataNode:
659,blk_-8289665945161423952,081110,105321,19,INFO,dfs.DataNode:
660,blk_6414548340704380501,081110,105322,18,INFO,dfs.DataNode:
661,blk_-8610338082008383355,081110,105322,19,INFO,dfs.DataNode:
662,blk_-4727202077127942171,081110,105322,19,INFO,dfs.DataNode:
663,blk_-7544216429107531720,081110,105322,19,INFO,dfs.DataNode:
664,blk_-3350883060522464628,081110,105322,19,INFO,dfs.DataNode:
665,blk_-9106661058963957843,081110,105322,19,INFO,dfs.DataNode:
666,blk_-8723606469198655090,081110,105323,19,INFO,dfs.DataNode:
667,blk_7171224604121578257,081110,105323,19,INFO,dfs.DataNode:
668,blk_-3161300919893305274,081110,105323,19,INFO,dfs.DataNode:
669,blk_6937712548866091907,081110,105323,19,INFO,dfs.DataNode:
670,blk_4783418570255982945,081110,105323,19,INFO,dfs.DataNode:
671,blk_-4264038503192190593,081110,105323,19,INFO,dfs.DataNode:
672,blk_-7705821140978195070,081110,105323,19,INFO,dfs.DataNode:
673,blk_-6377779602054908186,081110,105326,19,INFO,dfs.DataNode:
674,blk_1558192129233782487,081110,105333,19,INFO,dfs.DataNode:
675,blk_4098532420907418423,081110,105336,18,INFO,dfs.DataNode:
676,blk_270124655247355782,081110,105338,19,INFO,dfs.DataNode:
677,blk_9113125642376994331,081110,105344,19,INFO,dfs.DataNode:
678,blk_-2075534851919762128,081110,105407,19,INFO,dfs.DataNode:
679,blk_-6604571421419792086,081110,105408,19,INFO,dfs.DataNode:
680,blk_8516616325149469651,081110,105409,19,INFO,dfs.DataNode:
681,blk_8611895968067587958,081110,105418,19,INFO,dfs.DataNode:
682,blk_-8943611023041082317,081110,105428,19,INFO,dfs.DataNode:
683,blk_7965899506979982080,081110,105431,19,INFO,dfs.DataNode:
684,blk_-4978141191401792568,081110,105440,19,INFO,dfs.DataNode:
685,blk_-9058526151754467419,081110,105448,19,INFO,dfs.DataNode:
686,blk_-4992124487297454271,081110,105505,19,INFO,dfs.DataNode:
687,blk_-7540542583644667137,081110,105509,19,INFO,dfs.DataNode:
688,blk_-1185439648061211004,081110,105509,19,INFO,dfs.DataNode:
689,blk_4463280562718269076,081110,105509,19,INFO,dfs.DataNode:
690,blk_-926011765507859679,081110,105509,19,INFO,dfs.DataNode:
691,blk_1907660568110402188,081110,105510,19,INFO,dfs.DataNode:
692,blk_-6282628116144596368,081110,105510,19,INFO,dfs.DataNode:
693,blk_-1191019459901968585,081110,105510,19,INFO,dfs.DataNode:
694,blk_-7597453277224761233,081110,105510,19,INFO,dfs.DataNode:
695,blk_-1661612380692685551,081110,105511,19,INFO,dfs.DataNode:
696,blk_1476319579521753727,081110,105654,19,INFO,dfs.DataNode:
697,blk_-4142399309988733425,081110,105719,19,INFO,dfs.DataNode:
698,blk_-5737475225008247126,081110,105910,19,INFO,dfs.DataNode:
699,blk_-3619734706575294693,081110,105926,19,INFO,dfs.DataNode:
